2019-10-30 21:15:55.172711,"['USD', 'ZAR', 'ZWE', 'ZWL']","{('USD', 'ZAR'): (15.0, (10.0, 150.0)), ('USD', 'ZWE'): (19.5, (10.0, 195.0)), ('USD', 'ZWL'): (13.5, (10.0, 135.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.2, (100.0, 120.0)), ('ZAR', 'ZWL'): (0.8, (100.0, 80.0)), ('ZWE', 'USD'): (0.045454545454545456, (220.0, 10.0)), ('ZWE', 'ZAR'): (0.7142857142857143, (140.0, 100.0)), ('ZWE', 'ZWL'): (0.7142857142857143, (14.0, 10.0)), ('ZWL', 'USD'): (0.06711409395973154, (149.0, 10.0)), ('ZWL', 'ZAR'): (1.075268817204301, (93.0, 100.0)), ('ZWL', 'ZWE'): (1.4, (10.0, 14.0))}",False
2019-11-02 18:33:34.773987,"['USD', 'ZAR', 'ZWE', 'ZWL', 'ZWC']","{('USD', 'ZAR'): (15.0, (10.0, 150.0)), ('USD', 'ZWE'): (19.5, (10.0, 195.0)), ('USD', 'ZWL'): (13.5, (10.0, 135.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.2, (100.0, 120.0)), ('ZAR', 'ZWL'): (0.8, (100.0, 80.0)), ('ZWE', 'USD'): (0.045454545454545456, (220.0, 10.0)), ('ZWE', 'ZAR'): (0.7142857142857143, (140.0, 100.0)), ('ZWE', 'ZWL'): (0.7142857142857143, (14.0, 10.0)), ('ZWL', 'USD'): (0.06711409395973154, (149.0, 10.0)), ('ZWL', 'ZAR'): (1.075268817204301, (93.0, 100.0)), ('ZWL', 'ZWE'): (1.4, (10.0, 14.0)), ('USD', 'ZWC'): (None, (None, None)), ('ZWL', 'ZWC'): (1.05, (100.0, 105.0)), ('ZAR', 'ZWC'): (None, (None, None)), ('ZWC', 'ZWE'): (0.8695652173913043, (115.0, 100.0)), ('ZWE', 'ZWC'): (0.7407407407407407, (135.0, 100.0)), ('ZWC', 'USD'): (None, (None, None)), ('ZWC', 'ZAR'): (None, (None, None)), ('ZWC', 'ZWL'): (0.8695652173913043, (115.0, 100.0))}",False
2019-11-02 18:34:31.240721,"['USD', 'ZAR', 'ZWE', 'ZWL', 'ZWC']","{('USD', 'ZAR'): (15.0, (10.0, 150.0)), ('USD', 'ZWE'): (19.5, (10.0, 195.0)), ('USD', 'ZWL'): (13.5, (10.0, 135.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.2, (100.0, 120.0)), ('ZAR', 'ZWL'): (0.8, (100.0, 80.0)), ('ZWE', 'USD'): (0.045454545454545456, (220.0, 10.0)), ('ZWE', 'ZAR'): (0.7142857142857143, (140.0, 100.0)), ('ZWE', 'ZWL'): (0.7142857142857143, (14.0, 10.0)), ('ZWL', 'USD'): (0.06711409395973154, (149.0, 10.0)), ('ZWL', 'ZAR'): (1.075268817204301, (93.0, 100.0)), ('ZWL', 'ZWE'): (1.4, (10.0, 14.0)), ('USD', 'ZWC'): (None, (None, None)), ('ZWL', 'ZWC'): (1.05, (100.0, 105.0)), ('ZAR', 'ZWC'): (None, (None, None)), ('ZWC', 'ZWE'): (1.15, (100.0, 115.0)), ('ZWE', 'ZWC'): (0.7407407407407407, (135.0, 100.0)), ('ZWC', 'USD'): (None, (None, None)), ('ZWC', 'ZAR'): (None, (None, None)), ('ZWC', 'ZWL'): (0.8695652173913043, (115.0, 100.0))}",True
2019-11-02 19:26:23.211749,"['USD', 'ZAR', 'ZWE', 'ZWL', 'ZWC']","{('USD', 'ZAR'): (15.0, (10.0, 150.0)), ('USD', 'ZWE'): (19.5, (10.0, 195.0)), ('USD', 'ZWL'): (13.5, (10.0, 135.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.2, (100.0, 120.0)), ('ZAR', 'ZWL'): (0.8, (100.0, 80.0)), ('ZWE', 'USD'): (0.045454545454545456, (220.0, 10.0)), ('ZWE', 'ZAR'): (0.7142857142857143, (140.0, 100.0)), ('ZWE', 'ZWL'): (0.7142857142857143, (14.0, 10.0)), ('ZWL', 'USD'): (0.06711409395973154, (149.0, 10.0)), ('ZWL', 'ZAR'): (1.075268817204301, (93.0, 100.0)), ('ZWL', 'ZWE'): (1.4, (10.0, 14.0)), ('USD', 'ZWC'): (1.33, (None, None)), ('ZWL', 'ZWC'): (1.05, (100.0, 105.0)), ('ZAR', 'ZWC'): (2.33, (None, None)), ('ZWC', 'ZWE'): (0.22, (None, None)), ('ZWE', 'ZWC'): (0.7407407407407407, (135.0, 100.0)), ('ZWC', 'USD'): (22.3, (None, None)), ('ZWC', 'ZAR'): (3.0, (None, None)), ('ZWC', 'ZWL'): (0.8695652173913043, (115.0, 100.0))}",True
2019-11-06 11:27:13.951177,"['USD', 'ZAR', 'ZWE', 'ZWL', 'ZWC']","{('USD', 'ZAR'): (15.0, (10.0, 150.0)), ('USD', 'ZWE'): (19.5, (10.0, 195.0)), ('USD', 'ZWL'): (13.5, (10.0, 135.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.2, (100.0, 120.0)), ('ZAR', 'ZWL'): (0.8, (100.0, 80.0)), ('ZWE', 'USD'): (0.045454545454545456, (220.0, 10.0)), ('ZWE', 'ZAR'): (0.7142857142857143, (140.0, 100.0)), ('ZWE', 'ZWL'): (0.7142857142857143, (14.0, 10.0)), ('ZWL', 'USD'): (0.06711409395973154, (149.0, 10.0)), ('ZWL', 'ZAR'): (1.075268817204301, (93.0, 100.0)), ('ZWL', 'ZWE'): (1.4, (10.0, 14.0)), ('USD', 'ZWC'): (15.0, (10.0, 150.0)), ('ZWL', 'ZWC'): (1.05, (100.0, 105.0)), ('ZAR', 'ZWC'): (0.95, (100.0, 95.0)), ('ZWC', 'ZWE'): (1.2, (100.0, 120.0)), ('ZWE', 'ZWC'): (0.7407407407407407, (135.0, 100.0)), ('ZWC', 'USD'): (0.0625, (160.0, 10.0)), ('ZWC', 'ZAR'): (1.0, (100.0, 100.0)), ('ZWC', 'ZWL'): (0.8333333333333334, (120.0, 100.0))}",True
2019-11-08 07:52:02.993064,"['USD', 'ZAR', 'ZWE', 'ZWL', 'ZWC']","{('USD', 'ZAR'): (22.0, (10.0, 220.0)), ('USD', 'ZWE'): (19.5, (10.0, 195.0)), ('USD', 'ZWL'): (13.5, (10.0, 135.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.2, (100.0, 120.0)), ('ZAR', 'ZWL'): (0.8, (100.0, 80.0)), ('ZWE', 'USD'): (0.045454545454545456, (220.0, 10.0)), ('ZWE', 'ZAR'): (0.7142857142857143, (140.0, 100.0)), ('ZWE', 'ZWL'): (0.7142857142857143, (14.0, 10.0)), ('ZWL', 'USD'): (0.06711409395973154, (149.0, 10.0)), ('ZWL', 'ZAR'): (1.075268817204301, (93.0, 100.0)), ('ZWL', 'ZWE'): (1.4, (10.0, 14.0)), ('USD', 'ZWC'): (15.0, (10.0, 150.0)), ('ZWL', 'ZWC'): (1.05, (100.0, 105.0)), ('ZAR', 'ZWC'): (0.95, (100.0, 95.0)), ('ZWC', 'ZWE'): (1.2, (100.0, 120.0)), ('ZWE', 'ZWC'): (0.7407407407407407, (135.0, 100.0)), ('ZWC', 'USD'): (0.0625, (160.0, 10.0)), ('ZWC', 'ZAR'): (1.0, (100.0, 100.0)), ('ZWC', 'ZWL'): (0.8333333333333334, (120.0, 100.0))}",True
2019-11-09 06:51:25.623199,"['USD', 'ZAR', 'ZWE', 'ZWL', 'ZWC']","{('USD', 'ZAR'): (15.0, (10.0, 150.0)), ('USD', 'ZWE'): (19.5, (10.0, 195.0)), ('USD', 'ZWL'): (13.5, (10.0, 135.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.2, (100.0, 120.0)), ('ZAR', 'ZWL'): (0.8, (100.0, 80.0)), ('ZWE', 'USD'): (0.045454545454545456, (220.0, 10.0)), ('ZWE', 'ZAR'): (0.7142857142857143, (140.0, 100.0)), ('ZWE', 'ZWL'): (0.7142857142857143, (14.0, 10.0)), ('ZWL', 'USD'): (0.06711409395973154, (149.0, 10.0)), ('ZWL', 'ZAR'): (1.075268817204301, (93.0, 100.0)), ('ZWL', 'ZWE'): (1.4, (10.0, 14.0)), ('USD', 'ZWC'): (15.0, (10.0, 150.0)), ('ZWL', 'ZWC'): (1.05, (100.0, 105.0)), ('ZAR', 'ZWC'): (0.95, (100.0, 95.0)), ('ZWC', 'ZWE'): (1.2, (100.0, 120.0)), ('ZWE', 'ZWC'): (0.7407407407407407, (135.0, 100.0)), ('ZWC', 'USD'): (0.0625, (160.0, 10.0)), ('ZWC', 'ZAR'): (1.0, (100.0, 100.0)), ('ZWC', 'ZWL'): (0.8333333333333334, (120.0, 100.0))}",True
2019-11-17 07:51:44.772974,"['USD', 'ZWE', 'ZAR']","{('USD', 'ZWE'): (23.0, (10.0, 230.0)), ('USD', 'ZAR'): (15.0, (10.0, 150.0)), ('ZWE', 'USD'): (0.04081632653061224, (245.0, 10.0)), ('ZWE', 'ZAR'): (0.7407407407407407, (135.0, 100.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.25, (100.0, 125.0))}",False
2019-11-17 07:57:01.850014,"['USD', 'ZWE', 'ZAR']","{('USD', 'ZWE'): (23.0, (10.0, 230.0)), ('USD', 'ZAR'): (15.0, (10.0, 150.0)), ('ZWE', 'USD'): (0.038461538461538464, (260.0, 10.0)), ('ZWE', 'ZAR'): (0.6666666666666666, (150.0, 100.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.25, (100.0, 125.0))}",True
2019-11-17 20:00:53.665723,"['USD', 'ZWE', 'ZAR']","{('USD', 'ZWE'): (23.0, (10.0, 230.0)), ('USD', 'ZAR'): (15.0, (10.0, 150.0)), ('ZWE', 'USD'): (0.04081632653061224, (245.0, 10.0)), ('ZWE', 'ZAR'): (0.6666666666666666, (150.0, 100.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.25, (100.0, 125.0))}",True
2019-11-17 20:02:06.845357,"['USD', 'ZWE', 'ZAR']","{('USD', 'ZWE'): (23.0, (10.0, 230.0)), ('USD', 'ZAR'): (15.0, (10.0, 150.0)), ('ZWE', 'USD'): (0.04081632653061224, (245.0, 10.0)), ('ZWE', 'ZAR'): (0.7142857142857143, (140.0, 100.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.25, (100.0, 125.0))}",True
2019-11-18 16:49:19.315816,"['USD', 'ZWE', 'ZAR']","{('USD', 'ZWE'): (23.0, (10.0, 230.0)), ('USD', 'ZAR'): (15.0, (10.0, 150.0)), ('ZWE', 'USD'): (0.04081632653061224, (245.0, 10.0)), ('ZWE', 'ZAR'): (0.7142857142857143, (140.0, 100.0)), ('ZAR', 'USD'): (0.0625, (160.0, 10.0)), ('ZAR', 'ZWE'): (1.25, (100.0, 125.0))}",True
